L_mm,r_abs,contrast_dB,contrast_linear,n_mode,S_mid
1.8442,0.8718,23.2862,213.1180,2,0.871783
1.9648,0.8718,23.2863,213.1237,2,0.871785
2.0854,0.8718,23.2864,213.1287,2,0.871786
2.2060,0.8718,23.2865,213.1332,2,0.871787
2.3266,0.8718,23.2866,213.1372,2,0.871788
2.4472,0.8718,23.2867,213.1408,2,0.871789
2.5678,0.8718,23.2850,213.0612,3,0.871767
2.6884,0.8718,23.2852,213.0679,3,0.871769
2.8090,0.8718,23.2853,213.0740,3,0.871771
2.9296,0.8718,23.2854,213.0796,3,0.871772
3.0503,0.8718,23.2855,213.0848,3,0.871774
3.1709,0.8718,23.2856,213.0895,3,0.871775
3.2915,0.8718,23.2857,213.0940,3,0.871776
3.4121,0.8718,23.2858,213.0981,3,0.871777
3.5327,0.8718,23.2842,213.0176,4,0.871755
3.6533,0.8718,23.2843,213.0240,4,0.871757
3.7739,0.8718,23.2844,213.0299,4,0.871758
3.8945,0.8718,23.2845,213.0355,4,0.871760
4.0151,0.8718,23.2846,213.0407,4,0.871761
4.1357,0.8718,23.2847,213.0457,4,0.871763
4.2563,0.8718,23.2848,213.0503,4,0.871764
4.3769,0.8718,23.2849,213.0548,4,0.871765
4.4975,0.8718,23.2850,213.0589,4,0.871766
4.6181,0.8718,23.2834,212.9800,5,0.871744
4.7387,0.8718,23.2835,212.9858,5,0.871746
4.8593,0.8718,23.2836,212.9914,5,0.871747
4.9799,0.8718,23.2837,212.9967,5,0.871749
5.1005,0.8718,23.2838,213.0018,5,0.871750
5.2211,0.8718,23.2839,213.0066,5,0.871752
5.3417,0.8718,23.2840,213.0112,5,0.871753
5.4623,0.8718,23.2841,213.0156,5,0.871754
5.5829,0.8718,23.2825,212.9360,6,0.871732
5.7035,0.8718,23.2826,212.9418,6,0.871733
5.8241,0.8718,23.2827,212.9473,6,0.871735
5.9447,0.8718,23.2828,212.9527,6,0.871736
6.0653,0.8718,23.2829,212.9578,6,0.871738
6.1859,0.8718,23.2830,212.9627,6,0.871739
6.3065,0.8718,23.2831,212.9674,6,0.871741
6.4271,0.8718,23.2832,212.9720,6,0.871742
6.5477,0.8718,23.2816,212.8920,7,0.871719
6.6683,0.8718,23.2817,212.8977,7,0.871721
6.7889,0.8718,23.2818,212.9033,7,0.871723
6.9095,0.8718,23.2819,212.9086,7,0.871724
7.0302,0.8718,23.2820,212.9138,7,0.871726
7.1508,0.8718,23.2821,212.9188,7,0.871727
7.2714,0.8718,23.2822,212.9236,7,0.871728
7.3920,0.8718,23.2823,212.9283,7,0.871730
7.5126,0.8718,23.2807,212.8480,8,0.871707
7.6332,0.8718,23.2808,212.8537,8,0.871709
7.7538,0.8718,23.2809,212.8592,8,0.871710
7.8744,0.8718,23.2810,212.8646,8,0.871712
7.9950,0.8718,23.2811,212.8698,8,0.871713
8.1156,0.8718,23.2812,212.8749,8,0.871715
8.2362,0.8718,23.2813,212.8798,8,0.871716
8.3568,0.8718,23.2814,212.8846,8,0.871717
8.4774,0.8718,23.2815,212.8892,8,0.871719
8.5980,0.8718,23.2799,212.8097,9,0.871696
8.7186,0.8718,23.2800,212.8152,9,0.871698
8.8392,0.8718,23.2801,212.8206,9,0.871699
8.9598,0.8718,23.2802,212.8258,9,0.871701
9.0804,0.8718,23.2803,212.8309,9,0.871702
9.2010,0.8718,23.2804,212.8359,9,0.871704
9.3216,0.8718,23.2805,212.8407,9,0.871705
9.4422,0.8718,23.2806,212.8455,9,0.871706
9.5628,0.8718,23.2790,212.7657,10,0.871684
9.6834,0.8718,23.2791,212.7712,10,0.871685
9.8040,0.8718,23.2792,212.7766,10,0.871687
9.9246,0.8718,23.2793,212.7819,10,0.871688
10.0452,0.8718,23.2795,212.7870,10,0.871690
10.1658,0.8718,23.2796,212.7920,10,0.871691
10.2864,0.8718,23.2797,212.7969,10,0.871693
10.4070,0.8718,23.2798,212.8017,10,0.871694
10.5276,0.8718,23.2781,212.7217,11,0.871671
10.6482,0.8718,23.2782,212.7272,11,0.871673
10.7688,0.8718,23.2783,212.7326,11,0.871674
10.8894,0.8718,23.2784,212.7379,11,0.871676
11.0101,0.8718,23.2786,212.7430,11,0.871677
11.1307,0.8718,23.2787,212.7481,11,0.871679
11.2513,0.8718,23.2788,212.7531,11,0.871680
11.3719,0.8718,23.2789,212.7579,11,0.871682
11.4925,0.8718,23.2790,212.7626,11,0.871683
11.6131,0.8718,23.2773,212.6832,12,0.871660
11.7337,0.8718,23.2774,212.6886,12,0.871662
11.8543,0.8718,23.2776,212.6939,12,0.871663
11.9749,0.8718,23.2777,212.6991,12,0.871665
12.0955,0.8718,23.2778,212.7042,12,0.871666
12.2161,0.8718,23.2779,212.7092,12,0.871668
12.3367,0.8718,23.2780,212.7141,12,0.871669
12.4573,0.8718,23.2781,212.7189,12,0.871671
12.5779,0.8718,23.2764,212.6392,13,0.871648
12.6985,0.8718,23.2765,212.6447,13,0.871650
12.8191,0.8718,23.2767,212.6500,13,0.871651
12.9397,0.8718,23.2768,212.6552,13,0.871653
13.0603,0.8718,23.2769,212.6603,13,0.871654
13.1809,0.8718,23.2770,212.6653,13,0.871655
13.3015,0.8718,23.2771,212.6702,13,0.871657
13.4221,0.8718,23.2772,212.6751,13,0.871658
13.5427,0.8718,23.2755,212.5953,14,0.871636
13.6633,0.8718,23.2756,212.6007,14,0.871637
13.7839,0.8718,23.2758,212.6060,14,0.871639
13.9045,0.8718,23.2759,212.6112,14,0.871640
14.0251,0.8718,23.2760,212.6164,14,0.871642
14.1457,0.8718,23.2761,212.6214,14,0.871643
14.2663,0.8718,23.2762,212.6264,14,0.871644
14.3869,0.8718,23.2763,212.6313,14,0.871646
14.5075,0.8718,23.2746,212.5513,15,0.871623
14.6281,0.8718,23.2747,212.5568,15,0.871625
14.7487,0.8718,23.2749,212.5621,15,0.871626
14.8693,0.8718,23.2750,212.5673,15,0.871628
14.9899,0.8718,23.2751,212.5725,15,0.871629
15.1106,0.8718,23.2752,212.5776,15,0.871631
15.2312,0.8718,23.2753,212.5826,15,0.871632
15.3518,0.8718,23.2754,212.5875,15,0.871633
15.4724,0.8718,23.2755,212.5923,15,0.871635
15.5930,0.8718,23.2739,212.5128,16,0.871612
15.7136,0.8718,23.2740,212.5182,16,0.871614
15.8342,0.8718,23.2741,212.5234,16,0.871615
15.9548,0.8718,23.2742,212.5286,16,0.871617
16.0754,0.8718,23.2743,212.5337,16,0.871618
16.1960,0.8718,23.2744,212.5387,16,0.871620
16.3166,0.8718,23.2745,212.5437,16,0.871621
16.4372,0.8718,23.2746,212.5486,16,0.871622
16.5578,0.8718,23.2730,212.4689,17,0.871600
16.6784,0.8718,23.2731,212.4743,17,0.871601
16.7990,0.8718,23.2732,212.4795,17,0.871603
16.9196,0.8718,23.2733,212.4847,17,0.871604
17.0402,0.8718,23.2734,212.4898,17,0.871606
17.1608,0.8718,23.2735,212.4949,17,0.871607
17.2814,0.8718,23.2736,212.4999,17,0.871609
17.4020,0.8718,23.2737,212.5048,17,0.871610
17.5226,0.8718,23.2721,212.4250,18,0.871587
17.6432,0.8718,23.2722,212.4304,18,0.871589
17.7638,0.8718,23.2723,212.4356,18,0.871591
17.8844,0.8718,23.2724,212.4408,18,0.871592
18.0050,0.8718,23.2725,212.4460,18,0.871593
18.1256,0.8718,23.2726,212.4511,18,0.871595
18.2462,0.8718,23.2727,212.4561,18,0.871596
18.3668,0.8718,23.2728,212.4610,18,0.871598
18.4874,0.8718,23.2729,212.4659,18,0.871599
18.6080,0.8718,23.2713,212.3865,19,0.871577
18.7286,0.8718,23.2714,212.3918,19,0.871578
18.8492,0.8718,23.2715,212.3970,19,0.871580
18.9698,0.8718,23.2716,212.4021,19,0.871581
19.0905,0.8718,23.2717,212.4072,19,0.871582
19.2111,0.8718,23.2718,212.4123,19,0.871584
19.3317,0.8718,23.2719,212.4172,19,0.871585
19.4523,0.8718,23.2720,212.4221,19,0.871587
19.5729,0.8718,23.2704,212.3426,20,0.871564
19.6935,0.8718,23.2705,212.3479,20,0.871566
19.8141,0.8718,23.2706,212.3531,20,0.871567
19.9347,0.8718,23.2707,212.3583,20,0.871569
20.0553,0.8718,23.2708,212.3634,20,0.871570
20.1759,0.8718,23.2709,212.3685,20,0.871571
20.2965,0.8718,23.2710,212.3734,20,0.871573
20.4171,0.8718,23.2711,212.3784,20,0.871574
20.5377,0.8718,23.2695,212.2987,21,0.871552
20.6583,0.8718,23.2696,212.3040,21,0.871553
20.7789,0.8718,23.2697,212.3093,21,0.871555
20.8995,0.8718,23.2698,212.3145,21,0.871556
21.0201,0.8718,23.2699,212.3196,21,0.871558
21.1407,0.8718,23.2700,212.3247,21,0.871559
21.2613,0.8718,23.2701,212.3297,21,0.871561
21.3819,0.8718,23.2702,212.3346,21,0.871562
21.5025,0.8718,23.2686,212.2549,22,0.871539
21.6231,0.8718,23.2687,212.2602,22,0.871541
21.7437,0.8718,23.2688,212.2655,22,0.871542
21.8643,0.8718,23.2689,212.2706,22,0.871544
21.9849,0.8718,23.2690,212.2758,22,0.871545
22.1055,0.8718,23.2691,212.2809,22,0.871547
22.2261,0.8718,23.2692,212.2859,22,0.871548
22.3467,0.8718,23.2693,212.2909,22,0.871550
22.4673,0.8718,23.2694,212.2958,22,0.871551
22.5879,0.8718,23.2678,212.2164,23,0.871528
22.7085,0.8718,23.2679,212.2216,23,0.871530
22.8291,0.8718,23.2680,212.2268,23,0.871531
22.9497,0.8718,23.2681,212.2320,23,0.871533
23.0704,0.8718,23.2682,212.2371,23,0.871534
23.1910,0.8718,23.2683,212.2421,23,0.871536
23.3116,0.8718,23.2684,212.2471,23,0.871537
23.4322,0.8718,23.2685,212.2521,23,0.871539
23.5528,0.8718,23.2669,212.1726,24,0.871516
23.6734,0.8718,23.2670,212.1778,24,0.871518
23.7940,0.8718,23.2671,212.1830,24,0.871519
23.9146,0.8718,23.2672,212.1882,24,0.871520
24.0352,0.8718,23.2673,212.1933,24,0.871522
24.1558,0.8718,23.2674,212.1984,24,0.871523
24.2764,0.8718,23.2675,212.2034,24,0.871525
24.3970,0.8718,23.2676,212.2083,24,0.871526
24.5176,0.8718,23.2660,212.1287,25,0.871504
24.6382,0.8718,23.2661,212.1340,25,0.871505
24.7588,0.8718,23.2662,212.1392,25,0.871507
24.8794,0.8718,23.2663,212.1444,25,0.871508
25.0000,0.8718,23.2664,212.1495,25,0.871510
1.0000,0.8743,23.4671,222.1815,1,0.874259
1.1206,0.8743,23.4672,222.1864,1,0.874261
1.2412,0.8743,23.4673,222.1903,1,0.874262
1.3618,0.8743,23.4673,222.1935,1,0.874263
1.4824,0.8743,23.4674,222.1962,1,0.874263
1.6030,0.8743,23.4658,222.1138,2,0.874241
1.7236,0.8743,23.4659,222.1217,2,0.874243
1.8442,0.8743,23.4660,222.1285,2,0.874245
1.9648,0.8743,23.4662,222.1346,2,0.874247
2.0854,0.8743,23.4663,222.1399,2,0.874248
2.2060,0.8743,23.4664,222.1447,2,0.874250
2.3266,0.8743,23.4664,222.1489,2,0.874251
2.4472,0.8743,23.4665,222.1527,2,0.874252
2.5678,0.8743,23.4649,222.0680,3,0.874229
2.6884,0.8743,23.4650,222.0751,3,0.874231
2.8090,0.8743,23.4651,222.0817,3,0.874233
2.9296,0.8743,23.4652,222.0876,3,0.874234
3.0503,0.8743,23.4654,222.0931,3,0.874236
3.1709,0.8743,23.4655,222.0982,3,0.874237
3.2915,0.8743,23.4655,222.1029,3,0.874238
3.4121,0.8743,23.4656,222.1073,3,0.874240
3.5327,0.8743,23.4640,222.0217,4,0.874217
3.6533,0.8743,23.4641,222.0284,4,0.874219
3.7739,0.8743,23.4642,222.0348,4,0.874220
3.8945,0.8743,23.4643,222.0407,4,0.874222
4.0151,0.8743,23.4644,222.0463,4,0.874223
4.1357,0.8743,23.4645,222.0516,4,0.874225
4.2563,0.8743,23.4646,222.0565,4,0.874226
4.3769,0.8743,23.4647,222.0612,4,0.874227
4.4975,0.8743,23.4648,222.0656,4,0.874229
4.6181,0.8743,23.4632,221.9816,5,0.874206
4.7387,0.8743,23.4633,221.9879,5,0.874208
4.8593,0.8743,23.4634,221.9938,5,0.874210
4.9799,0.8743,23.4635,221.9994,5,0.874211
5.1005,0.8743,23.4636,222.0048,5,0.874212
5.2211,0.8743,23.4637,222.0099,5,0.874214
5.3417,0.8743,23.4638,222.0148,5,0.874215
5.4623,0.8743,23.4639,222.0195,5,0.874216
5.5829,0.8743,23.4623,221.9348,6,0.874194
5.7035,0.8743,23.4624,221.9410,6,0.874196
5.8241,0.8743,23.4625,221.9469,6,0.874197
5.9447,0.8743,23.4626,221.9526,6,0.874199
6.0653,0.8743,23.4627,221.9580,6,0.874200
6.1859,0.8743,23.4628,221.9632,6,0.874201
6.3065,0.8743,23.4629,221.9683,6,0.874203
6.4271,0.8743,23.4630,221.9731,6,0.874204
6.5477,0.8743,23.4613,221.8880,7,0.874181
6.6683,0.8743,23.4615,221.8941,7,0.874183
6.7889,0.8743,23.4616,221.9000,7,0.874185
6.9095,0.8743,23.4617,221.9057,7,0.874186
7.0302,0.8743,23.4618,221.9112,7,0.874188
7.1508,0.8743,23.4619,221.9165,7,0.874189
7.2714,0.8743,23.4620,221.9217,7,0.874190
7.3920,0.8743,23.4621,221.9266,7,0.874192
7.5126,0.8743,23.4604,221.8411,8,0.874169
7.6332,0.8743,23.4605,221.8472,8,0.874171
7.7538,0.8743,23.4607,221.8531,8,0.874172
7.8744,0.8743,23.4608,221.8588,8,0.874174
7.9950,0.8743,23.4609,221.8644,8,0.874175
8.1156,0.8743,23.4610,221.8698,8,0.874177
8.2362,0.8743,23.4611,221.8750,8,0.874178
8.3568,0.8743,23.4612,221.8801,8,0.874179
8.4774,0.8743,23.4613,221.8850,8,0.874181
8.5980,0.8743,23.4596,221.8004,9,0.874158
8.7186,0.8743,23.4597,221.8063,9,0.874160
8.8392,0.8743,23.4599,221.8120,9,0.874161
8.9598,0.8743,23.4600,221.8176,9,0.874163
9.0804,0.8743,23.4601,221.8230,9,0.874164
9.2010,0.8743,23.4602,221.8283,9,0.874166
9.3216,0.8743,23.4603,221.8334,9,0.874167
9.4422,0.8743,23.4604,221.8385,9,0.874168
9.5628,0.8743,23.4587,221.7535,10,0.874146
9.6834,0.8743,23.4588,221.7594,10,0.874147
9.8040,0.8743,23.4589,221.7652,10,0.874149
9.9246,0.8743,23.4590,221.7708,10,0.874150
10.0452,0.8743,23.4592,221.7762,10,0.874152
10.1658,0.8743,23.4593,221.7816,10,0.874153
10.2864,0.8743,23.4594,221.7868,10,0.874155
10.4070,0.8743,23.4595,221.7919,10,0.874156
10.5276,0.8743,23.4578,221.7067,11,0.874133
10.6482,0.8743,23.4579,221.7126,11,0.874135
10.7688,0.8743,23.4580,221.7184,11,0.874136
10.8894,0.8743,23.4581,221.7240,11,0.874138
11.0101,0.8743,23.4582,221.7295,11,0.874139
11.1307,0.8743,23.4583,221.7349,11,0.874141
11.2513,0.8743,23.4584,221.7401,11,0.874142
11.3719,0.8743,23.4585,221.7453,11,0.874143
11.4925,0.8743,23.4586,221.7503,11,0.874145
11.6131,0.8743,23.4570,221.6658,12,0.874122
11.7337,0.8743,23.4571,221.6715,12,0.874124
11.8543,0.8743,23.4572,221.6772,12,0.874125
11.9749,0.8743,23.4573,221.6827,12,0.874127
12.0955,0.8743,23.4574,221.6881,12,0.874128
12.2161,0.8743,23.4575,221.6934,12,0.874130
12.3367,0.8743,23.4576,221.6986,12,0.874131
12.4573,0.8743,23.4577,221.7037,12,0.874132
12.5779,0.8743,23.4561,221.6190,13,0.874110
12.6985,0.8743,23.4562,221.6248,13,0.874111
12.8191,0.8743,23.4563,221.6304,13,0.874113
12.9397,0.8743,23.4564,221.6360,13,0.874114
13.0603,0.8743,23.4565,221.6414,13,0.874116
13.1809,0.8743,23.4566,221.6467,13,0.874117
13.3015,0.8743,23.4567,221.6520,13,0.874119
13.4221,0.8743,23.4568,221.6572,13,0.874120
13.5427,0.8743,23.4552,221.5722,14,0.874097
13.6633,0.8743,23.4553,221.5780,14,0.874099
13.7839,0.8743,23.4554,221.5836,14,0.874100
13.9045,0.8743,23.4555,221.5892,14,0.874102
14.0251,0.8743,23.4556,221.5947,14,0.874103
14.1457,0.8743,23.4557,221.6001,14,0.874105
14.2663,0.8743,23.4558,221.6053,14,0.874106
14.3869,0.8743,23.4559,221.6105,14,0.874108
14.5075,0.8743,23.4542,221.5254,15,0.874085
14.6281,0.8743,23.4543,221.5312,15,0.874087
14.7487,0.8743,23.4545,221.5369,15,0.874088
14.8693,0.8743,23.4546,221.5425,15,0.874090
14.9899,0.8743,23.4547,221.5480,15,0.874091
15.1106,0.8743,23.4548,221.5534,15,0.874092
15.2312,0.8743,23.4549,221.5587,15,0.874094
15.3518,0.8743,23.4550,221.5639,15,0.874095
15.4724,0.8743,23.4551,221.5691,15,0.874097
15.5930,0.8743,23.4534,221.4845,16,0.874074
15.7136,0.8743,23.4535,221.4901,16,0.874076
15.8342,0.8743,23.4537,221.4957,16,0.874077
15.9548,0.8743,23.4538,221.5013,16,0.874079
16.0754,0.8743,23.4539,221.5067,16,0.874080
16.1960,0.8743,23.4540,221.5120,16,0.874081
16.3166,0.8743,23.4541,221.5173,16,0.874083
16.4372,0.8743,23.4542,221.5225,16,0.874084
16.5578,0.8743,23.4525,221.4377,17,0.874062
16.6784,0.8743,23.4526,221.4434,17,0.874063
16.7990,0.8743,23.4527,221.4490,17,0.874065
16.9196,0.8743,23.4528,221.4546,17,0.874066
17.0402,0.8743,23.4530,221.4600,17,0.874068
17.1608,0.8743,23.4531,221.4654,17,0.874069
17.2814,0.8743,23.4532,221.4707,17,0.874070
17.4020,0.8743,23.4533,221.4759,17,0.874072
17.5226,0.8743,23.4516,221.3910,18,0.874049
17.6432,0.8743,23.4517,221.3967,18,0.874051
17.7638,0.8743,23.4518,221.4023,18,0.874052
17.8844,0.8743,23.4519,221.4079,18,0.874054
18.0050,0.8743,23.4520,221.4133,18,0.874055
18.1256,0.8743,23.4521,221.4187,18,0.874057
18.2462,0.8743,23.4522,221.4241,18,0.874058
18.3668,0.8743,23.4524,221.4293,18,0.874059
18.4874,0.8743,23.4525,221.4345,18,0.874061
18.6080,0.8743,23.4508,221.3500,19,0.874038
18.7286,0.8743,23.4509,221.3556,19,0.874040
18.8492,0.8743,23.4510,221.3612,19,0.874041
18.9698,0.8743,23.4511,221.3667,19,0.874043
19.0905,0.8743,23.4512,221.3721,19,0.874044
19.2111,0.8743,23.4513,221.3774,19,0.874046
19.3317,0.8743,23.4514,221.3827,19,0.874047
19.4523,0.8743,23.4515,221.3879,19,0.874048
19.5729,0.8743,23.4499,221.3033,20,0.874026
19.6935,0.8743,23.4500,221.3089,20,0.874027
19.8141,0.8743,23.4501,221.3145,20,0.874029
19.9347,0.8743,23.4502,221.3200,20,0.874030
20.0553,0.8743,23.4503,221.3255,20,0.874032
20.1759,0.8743,23.4504,221.3308,20,0.874033
20.2965,0.8743,23.4505,221.3361,20,0.874035
20.4171,0.8743,23.4506,221.3414,20,0.874036
20.5377,0.8743,23.4490,221.2566,21,0.874013
20.6583,0.8743,23.4491,221.2623,21,0.874015
20.7789,0.8743,23.4492,221.2679,21,0.874016
20.8995,0.8743,23.4493,221.2734,21,0.874018
21.0201,0.8743,23.4494,221.2788,21,0.874019
21.1407,0.8743,23.4495,221.2842,21,0.874021
21.2613,0.8743,23.4496,221.2895,21,0.874022
21.3819,0.8743,23.4497,221.2948,21,0.874024
21.5025,0.8743,23.4480,221.2100,22,0.874001
21.6231,0.8743,23.4482,221.2156,22,0.874002
21.7437,0.8743,23.4483,221.2212,22,0.874004
21.8643,0.8743,23.4484,221.2267,22,0.874005
21.9849,0.8743,23.4485,221.2322,22,0.874007
22.1055,0.8743,23.4486,221.2376,22,0.874008
22.2261,0.8743,23.4487,221.2430,22,0.874010
22.3467,0.8743,23.4488,221.2483,22,0.874011
22.4673,0.8743,23.4489,221.2535,22,0.874013
22.5879,0.8743,23.4472,221.1690,23,0.873990
22.7085,0.8743,23.4474,221.1746,23,0.873991
22.8291,0.8743,23.4475,221.1801,23,0.873993
22.9497,0.8743,23.4476,221.1856,23,0.873994
23.0704,0.8743,23.4477,221.1910,23,0.873996
23.1910,0.8743,23.4478,221.1964,23,0.873997
23.3116,0.8743,23.4479,221.2017,23,0.873999
23.4322,0.8743,23.4480,221.2070,23,0.874000
23.5528,0.8743,23.4463,221.1224,24,0.873978
23.6734,0.8743,23.4464,221.1280,24,0.873979
23.7940,0.8743,23.4465,221.1335,24,0.873980
23.9146,0.8743,23.4467,221.1390,24,0.873982
24.0352,0.8743,23.4468,221.1444,24,0.873983
24.1558,0.8743,23.4469,221.1498,24,0.873985
24.2764,0.8743,23.4470,221.1552,24,0.873986
24.3970,0.8743,23.4471,221.1604,24,0.873988
24.5176,0.8743,23.4454,221.0757,25,0.873965
24.6382,0.8743,23.4455,221.0814,25,0.873967
24.7588,0.8743,23.4456,221.0869,25,0.873968
24.8794,0.8743,23.4457,221.0924,25,0.873970
25.0000,0.8743,23.4458,221.0979,25,0.873971
1.0000,0.8767,23.6503,231.7533,1,0.876722
1.1206,0.8767,23.6504,231.7585,1,0.876723
1.2412,0.8767,23.6504,231.7626,1,0.876724
1.3618,0.8767,23.6505,231.7661,1,0.876725
1.4824,0.8767,23.6506,231.7690,1,0.876726
1.6030,0.8767,23.6489,231.6811,2,0.876704
1.7236,0.8767,23.6491,231.6895,2,0.876706
1.8442,0.8767,23.6492,231.6968,2,0.876708
1.9648,0.8767,23.6493,231.7033,2,0.876709
2.0854,0.8767,23.6494,231.7089,2,0.876711
2.2060,0.8767,23.6495,231.7140,2,0.876712
2.3266,0.8767,23.6496,231.7185,2,0.876713
2.4472,0.8767,23.6497,231.7226,2,0.876714
2.5678,0.8767,23.6480,231.6324,3,0.876691
2.6884,0.8767,23.6481,231.6399,3,0.876693
2.8090,0.8767,23.6483,231.6469,3,0.876695
2.9296,0.8767,23.6484,231.6532,3,0.876697
3.0503,0.8767,23.6485,231.6591,3,0.876698
3.1709,0.8767,23.6486,231.6645,3,0.876699
3.2915,0.8767,23.6487,231.6695,3,0.876701
3.4121,0.8767,23.6488,231.6742,3,0.876702
3.5327,0.8767,23.6471,231.5829,4,0.876679
3.6533,0.8767,23.6472,231.5902,4,0.876681
3.7739,0.8767,23.6473,231.5969,4,0.876683
3.8945,0.8767,23.6474,231.6032,4,0.876684
4.0151,0.8767,23.6476,231.6092,4,0.876686
4.1357,0.8767,23.6477,231.6148,4,0.876687
4.2563,0.8767,23.6478,231.6201,4,0.876688
4.3769,0.8767,23.6479,231.6251,4,0.876690
4.4975,0.8767,23.6479,231.6298,4,0.876691
4.6181,0.8767,23.6463,231.5403,5,0.876668
4.7387,0.8767,23.6464,231.5469,5,0.876670
4.8593,0.8767,23.6465,231.5533,5,0.876672
4.9799,0.8767,23.6466,231.5593,5,0.876673
5.1005,0.8767,23.6467,231.5650,5,0.876675
5.2211,0.8767,23.6468,231.5705,5,0.876676
5.3417,0.8767,23.6469,231.5757,5,0.876677
5.4623,0.8767,23.6470,231.5806,5,0.876679
5.5829,0.8767,23.6453,231.4904,6,0.876656
5.7035,0.8767,23.6455,231.4970,6,0.876658
5.8241,0.8767,23.6456,231.5033,6,0.876659
5.9447,0.8767,23.6457,231.5093,6,0.876661
6.0653,0.8767,23.6458,231.5151,6,0.876662
6.1859,0.8767,23.6459,231.5207,6,0.876664
6.3065,0.8767,23.6460,231.5261,6,0.876665
6.4271,0.8767,23.6461,231.5312,6,0.876666
6.5477,0.8767,23.6444,231.4405,7,0.876643
6.6683,0.8767,23.6445,231.4470,7,0.876645
6.7889,0.8767,23.6446,231.4533,7,0.876647
6.9095,0.8767,23.6447,231.4594,7,0.876648
7.0302,0.8767,23.6449,231.4653,7,0.876650
7.1508,0.8767,23.6450,231.4709,7,0.876651
7.2714,0.8767,23.6451,231.4764,7,0.876652
7.3920,0.8767,23.6452,231.4817,7,0.876654
7.5126,0.8767,23.6435,231.3906,8,0.876631
7.6332,0.8767,23.6436,231.3971,8,0.876633
7.7538,0.8767,23.6437,231.4034,8,0.876634
7.8744,0.8767,23.6438,231.4095,8,0.876636
7.9950,0.8767,23.6439,231.4154,8,0.876637
8.1156,0.8767,23.6440,231.4211,8,0.876639
8.2362,0.8767,23.6441,231.4267,8,0.876640
8.3568,0.8767,23.6442,231.4321,8,0.876641
8.4774,0.8767,23.6443,231.4373,8,0.876643
8.5980,0.8767,23.6426,231.3472,9,0.876620
8.7186,0.8767,23.6428,231.3535,9,0.876622
8.8392,0.8767,23.6429,231.3596,9,0.876623
8.9598,0.8767,23.6430,231.3655,9,0.876625
9.0804,0.8767,23.6431,231.3713,9,0.876626
9.2010,0.8767,23.6432,231.3769,9,0.876628
9.3216,0.8767,23.6433,231.3824,9,0.876629
9.4422,0.8767,23.6434,231.3878,9,0.876630
9.5628,0.8767,23.6417,231.2973,10,0.876608
9.6834,0.8767,23.6418,231.3036,10,0.876609
9.8040,0.8767,23.6419,231.3097,10,0.876611
9.9246,0.8767,23.6421,231.3156,10,0.876612
10.0452,0.8767,23.6422,231.3215,10,0.876614
10.1658,0.8767,23.6423,231.3272,10,0.876615
10.2864,0.8767,23.6424,231.3327,10,0.876617
10.4070,0.8767,23.6425,231.3381,10,0.876618
10.5276,0.8767,23.6408,231.2474,11,0.876595
10.6482,0.8767,23.6409,231.2537,11,0.876597
10.7688,0.8767,23.6410,231.2598,11,0.876598
10.8894,0.8767,23.6411,231.2658,11,0.876600
11.0101,0.8767,23.6412,231.2716,11,0.876601
11.1307,0.8767,23.6413,231.2774,11,0.876603
11.2513,0.8767,23.6414,231.2830,11,0.876604
11.3719,0.8767,23.6415,231.2885,11,0.876605
11.4925,0.8767,23.6416,231.2938,11,0.876607
11.6131,0.8767,23.6399,231.2038,12,0.876584
11.7337,0.8767,23.6401,231.2099,12,0.876586
11.8543,0.8767,23.6402,231.2159,12,0.876587
11.9749,0.8767,23.6403,231.2218,12,0.876589
12.0955,0.8767,23.6404,231.2276,12,0.876590
12.2161,0.8767,23.6405,231.2332,12,0.876592
12.3367,0.8767,23.6406,231.2388,12,0.876593
12.4573,0.8767,23.6407,231.2442,12,0.876594
12.5779,0.8767,23.6390,231.1539,13,0.876572
12.6985,0.8767,23.6391,231.1601,13,0.876573
12.8191,0.8767,23.6392,231.1661,13,0.876575
12.9397,0.8767,23.6394,231.1720,13,0.876576
13.0603,0.8767,23.6395,231.1778,13,0.876578
13.1809,0.8767,23.6396,231.1835,13,0.876579
13.3015,0.8767,23.6397,231.1891,13,0.876581
13.4221,0.8767,23.6398,231.1946,13,0.876582
13.5427,0.8767,23.6381,231.1041,14,0.876559
13.6633,0.8767,23.6382,231.1102,14,0.876561
13.7839,0.8767,23.6383,231.1163,14,0.876562
13.9045,0.8767,23.6384,231.1222,14,0.876564
14.0251,0.8767,23.6385,231.1280,14,0.876565
14.1457,0.8767,23.6386,231.1338,14,0.876567
14.2663,0.8767,23.6387,231.1394,14,0.876568
14.3869,0.8767,23.6388,231.1449,14,0.876570
14.5075,0.8767,23.6371,231.0543,15,0.876547
14.6281,0.8767,23.6373,231.0604,15,0.876548
14.7487,0.8767,23.6374,231.0665,15,0.876550
14.8693,0.8767,23.6375,231.0724,15,0.876551
14.9899,0.8767,23.6376,231.0783,15,0.876553
15.1106,0.8767,23.6377,231.0840,15,0.876554
15.2312,0.8767,23.6378,231.0897,15,0.876556
15.3518,0.8767,23.6379,231.0953,15,0.876557
15.4724,0.8767,23.6380,231.1008,15,0.876558
15.5930,0.8767,23.6363,231.0106,16,0.876536
15.7136,0.8767,23.6364,231.0167,16,0.876537
15.8342,0.8767,23.6365,231.0226,16,0.876539
