L_mm,r_mag,S_mid,contrast_mid,contrast_dB
12.3636,0.6577,0.656864,23.3153,13.68
12.3636,0.6672,0.666347,24.9426,13.97
12.3636,0.6767,0.675831,26.7249,14.27
12.3636,0.6862,0.685314,28.6818,14.58
12.3636,0.6957,0.694797,30.8360,14.89
12.3636,0.7052,0.704280,33.2140,15.21
12.3636,0.7146,0.713763,35.8469,15.54
12.3636,0.7241,0.723247,38.7712,15.89
12.3636,0.7336,0.732730,42.0301,16.24
12.3636,0.7431,0.742213,45.6752,16.60
12.3636,0.7526,0.751696,49.7681,16.97
12.3636,0.7621,0.761180,54.3831,17.35
12.3636,0.7716,0.770663,59.6105,17.75
12.3636,0.7811,0.780146,65.5605,18.17
12.3636,0.7906,0.789629,72.3694,18.60
12.3636,0.8001,0.799112,80.2066,19.04
12.3636,0.8096,0.808596,89.2851,19.51
12.3636,0.8191,0.818079,99.8755,19.99
12.3636,0.8286,0.827562,112.3256,20.50
12.3636,0.8381,0.837045,127.0884,21.04
12.3636,0.8476,0.846528,144.7626,21.61
12.3636,0.8571,0.856012,166.1526,22.21
12.3636,0.8666,0.865495,192.3583,22.84
12.3636,0.8761,0.874978,224.9161,23.52
12.3636,0.8856,0.884461,266.0235,24.25
12.3636,0.8951,0.893945,318.9105,25.04
12.3636,0.9045,0.903428,388.4799,25.89
12.3636,0.9140,0.912911,482.4620,26.83
12.3636,0.9235,0.922394,613.6164,27.88
12.3636,0.9330,0.931877,804.2246,29.05
12.3636,0.9425,0.941361,1096.0603,30.40
12.3636,0.9520,0.950844,1575.0341,31.97
12.3636,0.9615,0.960327,2441.5705,33.88
12.3636,0.9710,0.969810,4257.2763,36.29
12.3636,0.9805,0.979294,9137.1057,39.61
12.3636,0.9900,0.988777,31400.4078,44.97
12.5101,0.0500,0.049937,1.2213,0.87
12.5101,0.0595,0.059421,1.2687,1.03
12.5101,0.0690,0.068904,1.3179,1.20
12.5101,0.0785,0.078387,1.3692,1.36
12.5101,0.0880,0.087870,1.4225,1.53
12.5101,0.0975,0.097353,1.4779,1.70
12.5101,0.1070,0.106836,1.5357,1.86
12.5101,0.1165,0.116319,1.5958,2.03
12.5101,0.1260,0.125802,1.6585,2.20
12.5101,0.1355,0.135285,1.7237,2.36
12.5101,0.1449,0.144768,1.7917,2.53
12.5101,0.1544,0.154251,1.8626,2.70
12.5101,0.1639,0.163734,1.9365,2.87
12.5101,0.1734,0.173218,2.0136,3.04
12.5101,0.1829,0.182701,2.0941,3.21
12.5101,0.1924,0.192184,2.1780,3.38
12.5101,0.2019,0.201667,2.2657,3.55
12.5101,0.2114,0.211150,2.3573,3.72
12.5101,0.2209,0.220633,2.4529,3.90
12.5101,0.2304,0.230116,2.5529,4.07
12.5101,0.2399,0.239599,2.6575,4.24
12.5101,0.2494,0.249082,2.7669,4.42
12.5101,0.2589,0.258565,2.8814,4.60
12.5101,0.2684,0.268048,3.0013,4.77
12.5101,0.2779,0.277531,3.1268,4.95
12.5101,0.2874,0.287014,3.2584,5.13
12.5101,0.2969,0.296498,3.3963,5.31
12.5101,0.3064,0.305981,3.5410,5.49
12.5101,0.3159,0.315464,3.6929,5.67
12.5101,0.3254,0.324947,3.8523,5.86
12.5101,0.3348,0.334430,4.0198,6.04
12.5101,0.3443,0.343913,4.1958,6.23
12.5101,0.3538,0.353396,4.3810,6.42
12.5101,0.3633,0.362879,4.5758,6.60
12.5101,0.3728,0.372362,4.7810,6.80
12.5101,0.3823,0.381845,4.9972,6.99
12.5101,0.3918,0.391328,5.2251,7.18
12.5101,0.4013,0.400811,5.4655,7.38
12.5101,0.4108,0.410294,5.7194,7.57
12.5101,0.4203,0.419778,5.9876,7.77
12.5101,0.4298,0.429261,6.2712,7.97
12.5101,0.4393,0.438744,6.5712,8.18
12.5101,0.4488,0.448227,6.8889,8.38
12.5101,0.4583,0.457710,7.2257,8.59
12.5101,0.4678,0.467193,7.5829,8.80
12.5101,0.4773,0.476676,7.9621,9.01
12.5101,0.4868,0.486159,8.3651,9.22
12.5101,0.4963,0.495642,8.7938,9.44
12.5101,0.5058,0.505125,9.2503,9.66
12.5101,0.5153,0.514608,9.7368,9.88
12.5101,0.5247,0.524091,10.2559,10.11
12.5101,0.5342,0.533574,10.8105,10.34
12.5101,0.5437,0.543058,11.4036,10.57
12.5101,0.5532,0.552541,12.0387,10.81
12.5101,0.5627,0.562024,12.7196,11.04
12.5101,0.5722,0.571507,13.4507,11.29
12.5101,0.5817,0.580990,14.2367,11.53
12.5101,0.5912,0.590473,15.0830,11.78
12.5101,0.6007,0.599956,15.9956,12.04
12.5101,0.6102,0.609439,16.9813,12.30
12.5101,0.6197,0.618922,18.0478,12.56
12.5101,0.6292,0.628405,19.2037,12.83
12.5101,0.6387,0.637888,20.4590,13.11
12.5101,0.6482,0.647371,21.8247,13.39
12.5101,0.6577,0.656855,23.3138,13.68
12.5101,0.6672,0.666338,24.9409,13.97
12.5101,0.6767,0.675821,26.7230,14.27
12.5101,0.6862,0.685304,28.6796,14.58
12.5101,0.6957,0.694787,30.8336,14.89
12.5101,0.7052,0.704270,33.2113,15.21
12.5101,0.7146,0.713753,35.8438,15.54
12.5101,0.7241,0.723236,38.7677,15.88
12.5101,0.7336,0.732719,42.0263,16.24
12.5101,0.7431,0.742202,45.6708,16.60
12.5101,0.7526,0.751685,49.7631,16.97
12.5101,0.7621,0.761168,54.3774,17.35
12.5101,0.7716,0.770651,59.6038,17.75
12.5101,0.7811,0.780135,65.5529,18.17
12.5101,0.7906,0.789618,72.3605,18.60
12.5101,0.8001,0.799101,80.1963,19.04
12.5101,0.8096,0.808584,89.2729,19.51
12.5101,0.8191,0.818067,99.8610,19.99
12.5101,0.8286,0.827550,112.3083,20.50
12.5101,0.8381,0.837033,127.0676,21.04
12.5101,0.8476,0.846516,144.7373,21.61
12.5101,0.8571,0.855999,166.1214,22.20
12.5101,0.8666,0.865482,192.3194,22.84
12.5101,0.8761,0.874965,224.8669,23.52
12.5101,0.8856,0.884448,265.9602,24.25
12.5101,0.8951,0.893931,318.8274,25.04
12.5101,0.9045,0.903415,388.3681,25.89
12.5101,0.9140,0.912898,482.3071,26.83
12.5101,0.9235,0.922381,613.3941,27.88
12.5101,0.9330,0.931864,803.8911,29.05
12.5101,0.9425,0.941347,1095.5295,30.40
12.5101,0.9520,0.950830,1574.1195,31.97
12.5101,0.9615,0.960313,2439.8052,33.87
12.5101,0.9710,0.969796,4253.2117,36.29
12.5101,0.9805,0.979279,9124.3283,39.60
12.5101,0.9900,0.988762,31319.0728,44.96
12.6566,0.0500,0.049937,1.2213,0.87
12.6566,0.0595,0.059420,1.2687,1.03
12.6566,0.0690,0.068903,1.3179,1.20
12.6566,0.0785,0.078386,1.3691,1.36
12.6566,0.0880,0.087869,1.4225,1.53
12.6566,0.0975,0.097351,1.4779,1.70
12.6566,0.1070,0.106834,1.5357,1.86
12.6566,0.1165,0.116317,1.5958,2.03
12.6566,0.1260,0.125800,1.6584,2.20
12.6566,0.1355,0.135283,1.7237,2.36
12.6566,0.1449,0.144766,1.7917,2.53
12.6566,0.1544,0.154249,1.8626,2.70
12.6566,0.1639,0.163732,1.9365,2.87
12.6566,0.1734,0.173215,2.0136,3.04
12.6566,0.1829,0.182698,2.0940,3.21
12.6566,0.1924,0.192181,2.1780,3.38
12.6566,0.2019,0.201664,2.2657,3.55
12.6566,0.2114,0.211147,2.3572,3.72
12.6566,0.2209,0.220630,2.4529,3.90
12.6566,0.2304,0.230113,2.5529,4.07
12.6566,0.2399,0.239596,2.6575,4.24
12.6566,0.2494,0.249078,2.7669,4.42
12.6566,0.2589,0.258561,2.8814,4.60
12.6566,0.2684,0.268044,3.0012,4.77
12.6566,0.2779,0.277527,3.1268,4.95
12.6566,0.2874,0.287010,3.2583,5.13
12.6566,0.2969,0.296493,3.3963,5.31
12.6566,0.3064,0.305976,3.5410,5.49
12.6566,0.3159,0.315459,3.6928,5.67
12.6566,0.3254,0.324942,3.8522,5.86
12.6566,0.3348,0.334425,4.0197,6.04
12.6566,0.3443,0.343908,4.1957,6.23
12.6566,0.3538,0.353391,4.3809,6.42
12.6566,0.3633,0.362874,4.5757,6.60
12.6566,0.3728,0.372357,4.7809,6.80
12.6566,0.3823,0.381840,4.9970,6.99
12.6566,0.3918,0.391323,5.2249,7.18
12.6566,0.4013,0.400806,5.4654,7.38
12.6566,0.4108,0.410288,5.7192,7.57
12.6566,0.4203,0.419771,5.9874,7.77
12.6566,0.4298,0.429254,6.2710,7.97
12.6566,0.4393,0.438737,6.5710,8.18
12.6566,0.4488,0.448220,6.8887,8.38
12.6566,0.4583,0.457703,7.2254,8.59
12.6566,0.4678,0.467186,7.5826,8.80
12.6566,0.4773,0.476669,7.9618,9.01
12.6566,0.4868,0.486152,8.3648,9.22
12.6566,0.4963,0.495635,8.7935,9.44
12.6566,0.5058,0.505118,9.2499,9.66
12.6566,0.5153,0.514601,9.7364,9.88
12.6566,0.5247,0.524084,10.2555,10.11
12.6566,0.5342,0.533567,10.8100,10.34
12.6566,0.5437,0.543050,11.4031,10.57
12.6566,0.5532,0.552533,12.0381,10.81
12.6566,0.5627,0.562016,12.7190,11.04
12.6566,0.5722,0.571498,13.4500,11.29
12.6566,0.5817,0.580981,14.2360,11.53
12.6566,0.5912,0.590464,15.0822,11.78
12.6566,0.6007,0.599947,15.9947,12.04
12.6566,0.6102,0.609430,16.9804,12.30
12.6566,0.6197,0.618913,18.0468,12.56
12.6566,0.6292,0.628396,19.2026,12.83
12.6566,0.6387,0.637879,20.4577,13.11
12.6566,0.6482,0.647362,21.8233,13.39
12.6566,0.6577,0.656845,23.3122,13.68
12.6566,0.6672,0.666328,24.9391,13.97
12.6566,0.6767,0.675811,26.7210,14.27
12.6566,0.6862,0.685294,28.6774,14.58
12.6566,0.6957,0.694777,30.8311,14.89
12.6566,0.7052,0.704260,33.2086,15.21
12.6566,0.7146,0.713743,35.8408,15.54
12.6566,0.7241,0.723225,38.7643,15.88
12.6566,0.7336,0.732708,42.0224,16.23
12.6566,0.7431,0.742191,45.6664,16.60
12.6566,0.7526,0.751674,49.7581,16.97
12.6566,0.7621,0.761157,54.3716,17.35
12.6566,0.7716,0.770640,59.5972,17.75
12.6566,0.7811,0.780123,65.5452,18.17
12.6566,0.7906,0.789606,72.3516,18.59
12.6566,0.8001,0.799089,80.1859,19.04
12.6566,0.8096,0.808572,89.2607,19.51
12.6566,0.8191,0.818055,99.8466,19.99
12.6566,0.8286,0.827538,112.2910,20.50
12.6566,0.8381,0.837021,127.0467,21.04
12.6566,0.8476,0.846504,144.7120,21.61
12.6566,0.8571,0.855987,166.0902,22.20
12.6566,0.8666,0.865470,192.2805,22.84
12.6566,0.8761,0.874953,224.8178,23.52
12.6566,0.8856,0.884435,265.8969,24.25
12.6566,0.8951,0.893918,318.7443,25.03
12.6566,0.9045,0.903401,388.2563,25.89
12.6566,0.9140,0.912884,482.1523,26.83
12.6566,0.9235,0.922367,613.1721,27.88
12.6566,0.9330,0.931850,803.5578,29.05
12.6566,0.9425,0.941333,1094.9991,30.39
12.6566,0.9520,0.950816,1573.2058,31.97
12.6566,0.9615,0.960299,2438.0418,33.87
12.6566,0.9710,0.969782,4249.1529,36.28
12.6566,0.9805,0.979265,9111.5777,39.60
12.6566,0.9900,0.988748,31238.0535,44.95
12.8030,0.0500,0.049936,1.2213,0.87
12.8030,0.0595,0.059419,1.2687,1.03
12.8030,0.0690,0.068902,1.3179,1.20
12.8030,0.0785,0.078384,1.3691,1.36
12.8030,0.0880,0.087867,1.4224,1.53
12.8030,0.0975,0.097350,1.4779,1.70
12.8030,0.1070,0.106833,1.5357,1.86
12.8030,0.1165,0.116316,1.5958,2.03
12.8030,0.1260,0.125798,1.6584,2.20
12.8030,0.1355,0.135281,1.7237,2.36
12.8030,0.1449,0.144764,1.7917,2.53
12.8030,0.1544,0.154247,1.8626,2.70
12.8030,0.1639,0.163730,1.9365,2.87
12.8030,0.1734,0.173212,2.0136,3.04
12.8030,0.1829,0.182695,2.0940,3.21
12.8030,0.1924,0.192178,2.1780,3.38
12.8030,0.2019,0.201661,2.2656,3.55
12.8030,0.2114,0.211144,2.3572,3.72
12.8030,0.2209,0.220626,2.4529,3.90
12.8030,0.2304,0.230109,2.5529,4.07
12.8030,0.2399,0.239592,2.6574,4.24
12.8030,0.2494,0.249075,2.7668,4.42
12.8030,0.2589,0.258558,2.8813,4.60
12.8030,0.2684,0.268040,3.0012,4.77
12.8030,0.2779,0.277523,3.1267,4.95
12.8030,0.2874,0.287006,3.2583,5.13
12.8030,0.2969,0.296489,3.3962,5.31
12.8030,0.3064,0.305972,3.5409,5.49
12.8030,0.3159,0.315454,3.6927,5.67
12.8030,0.3254,0.324937,3.8521,5.86
12.8030,0.3348,0.334420,4.0196,6.04
12.8030,0.3443,0.343903,4.1957,6.23
12.8030,0.3538,0.353386,4.3808,6.42
12.8030,0.3633,0.362868,4.5756,6.60
12.8030,0.3728,0.372351,4.7808,6.79
12.8030,0.3823,0.381834,4.9969,6.99
12.8030,0.3918,0.391317,5.2248,7.18
12.8030,0.4013,0.400800,5.4652,7.38
12.8030,0.4108,0.410282,5.7191,7.57
12.8030,0.4203,0.419765,5.9872,7.77
12.8030,0.4298,0.429248,6.2708,7.97
12.8030,0.4393,0.438731,6.5708,8.18
12.8030,0.4488,0.448214,6.8885,8.38
12.8030,0.4583,0.457696,7.2252,8.59
12.8030,0.4678,0.467179,7.5824,8.80
12.8030,0.4773,0.476662,7.9616,9.01
12.8030,0.4868,0.486145,8.3645,9.22
12.8030,0.4963,0.495628,8.7931,9.44
12.8030,0.5058,0.505110,9.2495,9.66
12.8030,0.5153,0.514593,9.7360,9.88
12.8030,0.5247,0.524076,10.2551,10.11
12.8030,0.5342,0.533559,10.8095,10.34
12.8030,0.5437,0.543042,11.4026,10.57
12.8030,0.5532,0.552524,12.0376,10.81
12.8030,0.5627,0.562007,12.7184,11.04
12.8030,0.5722,0.571490,13.4494,11.29
12.8030,0.5817,0.580973,14.2352,11.53
12.8030,0.5912,0.590456,15.0814,11.78
12.8030,0.6007,0.599938,15.9938,12.04
12.8030,0.6102,0.609421,16.9794,12.30
12.8030,0.6197,0.618904,18.0457,12.56
12.8030,0.6292,0.628387,19.2014,12.83
12.8030,0.6387,0.637870,20.4564,13.11
12.8030,0.6482,0.647352,21.8218,13.39
12.8030,0.6577,0.656835,23.3106,13.68
12.8030,0.6672,0.666318,24.9374,13.97
12.8030,0.6767,0.675801,26.7191,14.27
12.8030,0.6862,0.685284,28.6753,14.58
12.8030,0.6957,0.694766,30.8287,14.89
12.8030,0.7052,0.704249,33.2059,15.21
12.8030,0.7146,0.713732,35.8377,15.54
12.8030,0.7241,0.723215,38.7609,15.88
12.8030,0.7336,0.732698,42.0185,16.23
12.8030,0.7431,0.742180,45.6620,16.60
12.8030,0.7526,0.751663,49.7530,16.97
12.8030,0.7621,0.761146,54.3658,17.35
12.8030,0.7716,0.770629,59.5906,17.75
12.8030,0.7811,0.780112,65.5376,18.16
12.8030,0.7906,0.789594,72.3428,18.59
12.8030,0.8001,0.799077,80.1755,19.04
12.8030,0.8096,0.808560,89.2485,19.51
12.8030,0.8191,0.818043,99.8321,19.99
12.8030,0.8286,0.827526,112.2737,20.50
12.8030,0.8381,0.837008,127.0259,21.04
12.8030,0.8476,0.846491,144.6867,21.60
12.8030,0.8571,0.855974,166.0591,22.20
12.8030,0.8666,0.865457,192.2417,22.84
12.8030,0.8761,0.874940,224.7686,23.52
12.8030,0.8856,0.884423,265.8337,24.25
12.8030,0.8951,0.893905,318.6612,25.03
12.8030,0.9045,0.903388,388.1445,25.89
12.8030,0.9140,0.912871,481.9976,26.83
12.8030,0.9235,0.922354,612.9501,27.87
12.8030,0.9330,0.931837,803.2247,29.05
12.8030,0.9425,0.941319,1094.4690,30.39
12.8030,0.9520,0.950802,1572.2928,31.97
12.8030,0.9615,0.960285,2436.2803,33.87
12.8030,0.9710,0.969768,4245.0999,36.28
12.8030,0.9805,0.979251,9098.8538,39.59
12.8030,0.9900,0.988733,31157.3481,44.94
12.9495,0.0500,0.049935,1.2213,0.87
12.9495,0.0595,0.059418,1.2686,1.03
12.9495,0.0690,0.068901,1.3179,1.20
12.9495,0.0785,0.078383,1.3691,1.36
12.9495,0.0880,0.087866,1.4224,1.53
12.9495,0.0975,0.097349,1.4779,1.70
12.9495,0.1070,0.106831,1.5357,1.86
12.9495,0.1165,0.116314,1.5958,2.03
12.9495,0.1260,0.125797,1.6584,2.20
12.9495,0.1355,0.135279,1.7237,2.36
12.9495,0.1449,0.144762,1.7917,2.53
12.9495,0.1544,0.154245,1.8625,2.70
12.9495,0.1639,0.163727,1.9365,2.87
12.9495,0.1734,0.173210,2.0135,3.04
12.9495,0.1829,0.182693,2.0940,3.21
12.9495,0.1924,0.192175,2.1779,3.38
12.9495,0.2019,0.201658,2.2656,3.55
12.9495,0.2114,0.211141,2.3572,3.72
12.9495,0.2209,0.220623,2.4528,3.90
12.9495,0.2304,0.230106,2.5528,4.07
12.9495,0.2399,0.239589,2.6574,4.24
12.9495,0.2494,0.249071,2.7668,4.42
12.9495,0.2589,0.258554,2.8813,4.60
12.9495,0.2684,0.268037,3.0011,4.77
12.9495,0.2779,0.277519,3.1267,4.95
12.9495,0.2874,0.287002,3.2582,5.13
12.9495,0.2969,0.296485,3.3962,5.31
12.9495,0.3064,0.305967,3.5408,5.49
12.9495,0.3159,0.315450,3.6926,5.67
12.9495,0.3254,0.324932,3.8521,5.86
12.9495,0.3348,0.334415,4.0195,6.04
12.9495,0.3443,0.343898,4.1956,6.23
12.9495,0.3538,0.353380,4.3807,6.42
12.9495,0.3633,0.362863,4.5755,6.60
12.9495,0.3728,0.372346,4.7806,6.79
12.9495,0.3823,0.381828,4.9968,6.99
12.9495,0.3918,0.391311,5.2247,7.18
12.9495,0.4013,0.400794,5.4651,7.38
12.9495,0.4108,0.410276,5.7189,7.57
12.9495,0.4203,0.419759,5.9870,7.77
12.9495,0.4298,0.429242,6.2706,7.97
12.9495,0.4393,0.438724,6.5706,8.18
12.9495,0.4488,0.448207,6.8883,8.38
12.9495,0.4583,0.457690,7.2249,8.59
12.9495,0.4678,0.467172,7.5821,8.80
12.9495,0.4773,0.476655,7.9613,9.01
12.9495,0.4868,0.486138,8.3642,9.22
12.9495,0.4963,0.495620,8.7928,9.44
12.9495,0.5058,0.505103,9.2492,9.66
12.9495,0.5153,0.514586,9.7356,9.88
12.9495,0.5247,0.524068,10.2546,10.11
12.9495,0.5342,0.533551,10.8091,10.34
12.9495,0.5437,0.543034,11.4020,10.57
12.9495,0.5532,0.552516,12.0370,10.81
12.9495,0.5627,0.561999,12.7178,11.04
12.9495,0.5722,0.571482,13.4487,11.29
12.9495,0.5817,0.580964,14.2345,11.53
12.9495,0.5912,0.590447,15.0806,11.78
12.9495,0.6007,0.599930,15.9930,12.04
12.9495,0.6102,0.609412,16.9784,12.30
12.9495,0.6197,0.618895,18.0446,12.56
12.9495,0.6292,0.628378,19.2002,12.83
12.9495,0.6387,0.637860,20.4551,13.11
12.9495,0.6482,0.647343,21.8204,13.39
12.9495,0.6577,0.656826,23.3090,13.68
12.9495,0.6672,0.666308,24.9356,13.97
12.9495,0.6767,0.675791,26.7171,14.27
12.9495,0.6862,0.685274,28.6731,14.57
12.9495,0.6957,0.694756,30.8263,14.89
12.9495,0.7052,0.704239,33.2031,15.21
12.9495,0.7146,0.713722,35.8347,15.54
12.9495,0.7241,0.723204,38.7574,15.88
12.9495,0.7336,0.732687,42.0146,16.23
12.9495,0.7431,0.742170,45.6576,16.60
12.9495,0.7526,0.751652,49.7480,16.97
12.9495,0.7621,0.761135,54.3601,17.35
12.9495,0.7716,0.770618,59.5840,17.75
12.9495,0.7811,0.780100,65.5299,18.16
12.9495,0.7906,0.789583,72.3339,18.59
12.9495,0.8001,0.799066,80.1651,19.04
12.9495,0.8096,0.808548,89.2363,19.51
12.9495,0.8191,0.818031,99.8176,19.99
12.9495,0.8286,0.827514,112.2565,20.50
12.9495,0.8381,0.836996,127.0051,21.04
12.9495,0.8476,0.846479,144.6614,21.60
12.9495,0.8571,0.855962,166.0279,22.20
12.9495,0.8666,0.865444,192.2029,22.84
12.9495,0.8761,0.874927,224.7195,23.52
12.9495,0.8856,0.884410,265.7704,24.25
12.9495,0.8951,0.893892,318.5781,25.03
12.9495,0.9045,0.903375,388.0329,25.89
12.9495,0.9140,0.912858,481.8430,26.83
12.9495,0.9235,0.922340,612.7283,27.87
12.9495,0.9330,0.931823,802.8918,29.05
12.9495,0.9425,0.941306,1093.9394,30.39
12.9495,0.9520,0.950788,1571.3807,31.96
12.9495,0.9615,0.960271,2434.5207,33.86
12.9495,0.9710,0.969754,4241.0528,36.27
12.9495,0.9805,0.979236,9086.1565,39.58
12.9495,0.9900,0.988719,31076.9552,44.92
13.0960,0.0500,0.049935,1.2213,0.87
13.0960,0.0595,0.059417,1.2686,1.03
13.0960,0.0690,0.068900,1.3179,1.20
13.0960,0.0785,0.078382,1.3691,1.36
13.0960,0.0880,0.087865,1.4224,1.53
13.0960,0.0975,0.097347,1.4779,1.70
13.0960,0.1070,0.106830,1.5357,1.86
13.0960,0.1165,0.116312,1.5958,2.03
13.0960,0.1260,0.125795,1.6584,2.20
13.0960,0.1355,0.135277,1.7237,2.36
13.0960,0.1449,0.144760,1.7916,2.53
13.0960,0.1544,0.154242,1.8625,2.70
13.0960,0.1639,0.163725,1.9364,2.87
13.0960,0.1734,0.173207,2.0135,3.04
13.0960,0.1829,0.182690,2.0940,3.21
13.0960,0.1924,0.192172,2.1779,3.38
13.0960,0.2019,0.201655,2.2656,3.55
13.0960,0.2114,0.211137,2.3571,3.72
13.0960,0.2209,0.220620,2.4528,3.90
13.0960,0.2304,0.230103,2.5528,4.07
13.0960,0.2399,0.239585,2.6574,4.24
13.0960,0.2494,0.249068,2.7668,4.42
13.0960,0.2589,0.258550,2.8812,4.60
13.0960,0.2684,0.268033,3.0011,4.77
13.0960,0.2779,0.277515,3.1266,4.95
13.0960,0.2874,0.286998,3.2582,5.13
13.0960,0.2969,0.296480,3.3961,5.31
13.0960,0.3064,0.305963,3.5408,5.49
13.0960,0.3159,0.315445,3.6926,5.67
13.0960,0.3254,0.324928,3.8520,5.86
13.0960,0.3348,0.334410,4.0194,6.04
13.0960,0.3443,0.343893,4.1955,6.23
13.0960,0.3538,0.353375,4.3806,6.42
13.0960,0.3633,0.362858,4.5754,6.60
13.0960,0.3728,0.372340,4.7805,6.79
13.0960,0.3823,0.381823,4.9966,6.99
13.0960,0.3918,0.391305,5.2245,7.18
13.0960,0.4013,0.400788,5.4649,7.38
13.0960,0.4108,0.410270,5.7187,7.57
13.0960,0.4203,0.419753,5.9869,7.77
13.0960,0.4298,0.429235,6.2704,7.97
13.0960,0.4393,0.438718,6.5704,8.18
13.0960,0.4488,0.448201,6.8880,8.38
13.0960,0.4583,0.457683,7.2247,8.59
13.0960,0.4678,0.467166,7.5818,8.80
13.0960,0.4773,0.476648,7.9610,9.01
13.0960,0.4868,0.486131,8.3639,9.22
13.0960,0.4963,0.495613,8.7925,9.44
13.0960,0.5058,0.505096,9.2488,9.66
13.0960,0.5153,0.514578,9.7352,9.88
13.0960,0.5247,0.524061,10.2542,10.11
13.0960,0.5342,0.533543,10.8086,10.34
13.0960,0.5437,0.543026,11.4015,10.57
13.0960,0.5532,0.552508,12.0364,10.80
13.0960,0.5627,0.561991,12.7172,11.04
13.0960,0.5722,0.571473,13.4480,11.29
13.0960,0.5817,0.580956,14.2338,11.53
13.0960,0.5912,0.590438,15.0798,11.78
13.0960,0.6007,0.599921,15.9921,12.04
13.0960,0.6102,0.609403,16.9775,12.30
13.0960,0.6197,0.618886,18.0436,12.56
13.0960,0.6292,0.628368,19.1991,12.83
13.0960,0.6387,0.637851,20.4538,13.11
13.0960,0.6482,0.647334,21.8190,13.39
13.0960,0.6577,0.656816,23.3074,13.67
13.0960,0.6672,0.666299,24.9339,13.97
13.0960,0.6767,0.675781,26.7152,14.27
13.0960,0.6862,0.685264,28.6709,14.57
13.0960,0.6957,0.694746,30.8239,14.89
13.0960,0.7052,0.704229,33.2004,15.21
13.0960,0.7146,0.713711,35.8316,15.54
13.0960,0.7241,0.723194,38.7540,15.88
13.0960,0.7336,0.732676,42.0107,16.23
13.0960,0.7431,0.742159,45.6531,16.59
13.0960,0.7526,0.751641,49.7429,16.97
13.0960,0.7621,0.761124,54.3543,17.35
13.0960,0.7716,0.770606,59.5773,17.75
13.0960,0.7811,0.780089,65.5223,18.16
13.0960,0.7906,0.789571,72.3250,18.59
13.0960,0.8001,0.799054,80.1547,19.04
13.0960,0.8096,0.808536,89.2241,19.50
13.0960,0.8191,0.818019,99.8032,19.99
13.0960,0.8286,0.827501,112.2392,20.50
13.0960,0.8381,0.836984,126.9843,21.04
13.0960,0.8476,0.846467,144.6361,21.60
13.0960,0.8571,0.855949,165.9968,22.20
13.0960,0.8666,0.865432,192.1640,22.84
13.0960,0.8761,0.874914,224.6704,23.52
13.0960,0.8856,0.884397,265.7072,24.24
13.0960,0.8951,0.893879,318.4951,25.03
13.0960,0.9045,0.903362,387.9212,25.89
13.0960,0.9140,0.912844,481.6885,26.83
13.0960,0.9235,0.922327,612.5065,27.87
13.0960,0.9330,0.931809,802.5591,29.04
13.0960,0.9425,0.941292,1093.4101,30.39
13.0960,0.9520,0.950774,1570.4693,31.96
13.0960,0.9615,0.960257,2432.7631,33.86
13.0960,0.9710,0.969739,4237.0114,36.27
13.0960,0.9805,0.979222,9073.4858,39.58
13.0960,0.9900,0.988704,30996.8729,44.91
13.2424,0.0500,0.049934,1.2213,0.87
13.2424,0.0595,0.059416,1.2686,1.03
13.2424,0.0690,0.068899,1.3179,1.20
13.2424,0.0785,0.078381,1.3691,1.36
13.2424,0.0880,0.087863,1.4224,1.53
13.2424,0.0975,0.097346,1.4779,1.70
13.2424,0.1070,0.106828,1.5356,1.86
13.2424,0.1165,0.116311,1.5958,2.03
13.2424,0.1260,0.125793,1.6584,2.20
13.2424,0.1355,0.135275,1.7236,2.36
13.2424,0.1449,0.144758,1.7916,2.53
13.2424,0.1544,0.154240,1.8625,2.70
13.2424,0.1639,0.163722,1.9364,2.87
13.2424,0.1734,0.173205,2.0135,3.04
13.2424,0.1829,0.182687,2.0939,3.21
13.2424,0.1924,0.192170,2.1779,3.38
13.2424,0.2019,0.201652,2.2655,3.55
13.2424,0.2114,0.211134,2.3571,3.72
13.2424,0.2209,0.220617,2.4528,3.90
13.2424,0.2304,0.230099,2.5528,4.07
13.2424,0.2399,0.239582,2.6573,4.24
13.2424,0.2494,0.249064,2.7667,4.42
13.2424,0.2589,0.258546,2.8812,4.60
13.2424,0.2684,0.268029,3.0010,4.77
13.2424,0.2779,0.277511,3.1266,4.95
13.2424,0.2874,0.286993,3.2581,5.13
13.2424,0.2969,0.296476,3.3960,5.31
13.2424,0.3064,0.305958,3.5407,5.49
13.2424,0.3159,0.315441,3.6925,5.67
13.2424,0.3254,0.324923,3.8519,5.86
13.2424,0.3348,0.334405,4.0194,6.04
13.2424,0.3443,0.343888,4.1954,6.23
13.2424,0.3538,0.353370,4.3805,6.42
13.2424,0.3633,0.362853,4.5753,6.60
13.2424,0.3728,0.372335,4.7804,6.79
13.2424,0.3823,0.381817,4.9965,6.99
13.2424,0.3918,0.391300,5.2244,7.18
13.2424,0.4013,0.400782,5.4648,7.38
13.2424,0.4108,0.410264,5.7186,7.57
13.2424,0.4203,0.419747,5.9867,7.77
13.2424,0.4298,0.429229,6.2702,7.97
13.2424,0.4393,0.438712,6.5702,8.18
13.2424,0.4488,0.448194,6.8878,8.38
13.2424,0.4583,0.457676,7.2245,8.59
